"Fecha","ID","Producto","Tipo","Ventas","Unidades"
2025-08-18,1314,"Aborrajado","Comida",21356,2
2025-08-18,1315,"Encocado de Camarones","Comida",16254,4
2025-08-18,1316,"Viche","Bebida",132989,1
2025-08-18,1317,"Marimba de Chonta","Artesanias",236796,4
2025-08-18,1318,"Encocado de Camarones","Comida",14137,2
2025-08-18,1319,"Marranita","Comida",21521,3
2025-08-18,1320,"Marranita","Comida",24974,2
2025-08-18,1321,"Empanada de Piangua","Comida",11185,1
2025-08-18,1322,"Artesanias en cana","Artesanias",39641,5
2025-08-18,1323,"Limonada de Cana","Bebida",11972,2
2025-08-18,1324,"Marranita","Comida",22043,4
2025-08-18,1325,"Aborrajado","Comida",21549,3
2025-08-18,1326,"Empanada de Piangua","Comida",13356,5
2025-08-18,1327,"Artesanias en cana","Artesanias",21191,5
2025-08-18,1328,"Sombrero de Palma","Artesanias",219770,2
2025-08-18,1329,"Limonada de Cana","Bebida",13085,2
2025-08-18,1330,"Artesanias en cana","Artesanias",45605,2
2025-08-18,1331,"Marranita","Comida",22837,1
2025-08-18,1332,"Empanada de Piangua","Comida",13848,5
2025-08-18,1333,"Limonada de Cana","Bebida",12770,3
2025-08-18,1334,"Curao","Bebida",202702,1
2025-08-18,1335,"Tomaseca","Bebida",142561,4
2025-08-18,1336,"Encocado de Camarones","Comida",19595,5
2025-08-18,1337,"Panuelos","Artesanias",23498,5
2025-08-18,1338,"Artesanias en cana","Artesanias",39653,1
2025-08-18,1339,"Viche","Bebida",86948,2
2025-08-18,1340,"Empanada de Piangua","Comida",9820,3
2025-08-18,1341,"Sombrero de Palma","Artesanias",192317,1
2025-08-18,1342,"Viche","Bebida",104394,4
2025-08-18,1343,"Viche","Bebida",163898,1
2025-08-18,1344,"Panuelos","Artesanias",33904,5
2025-08-18,1345,"Empanada de Piangua","Comida",14022,2
2025-08-18,1346,"Marranita","Comida",22479,5
2025-08-18,1347,"Sombrero de Palma","Artesanias",208707,3
2025-08-18,1348,"Encocado de Camarones","Comida",17876,2
2025-08-18,1349,"Marranita","Comida",24930,2
2025-08-18,1350,"Aborrajado","Comida",25666,2
2025-08-18,1351,"Tomaseca","Bebida",152388,3
2025-08-18,1352,"Artesanias en cana","Artesanias",34521,5
2025-08-18,1353,"Encocado de Camarones","Comida",15694,3
2025-08-18,1354,"Viche","Bebida",116055,1
2025-08-18,1355,"Viche","Bebida",112062,3
2025-08-18,1356,"Viche","Bebida",163383,5
2025-08-18,1357,"Empanada de Piangua","Comida",9975,5
2025-08-18,1358,"Marranita","Comida",24353,5
2025-08-18,1359,"Limonada de Cana","Bebida",12068,1
2025-08-18,1360,"Marimba de Chonta","Artesanias",230044,2
2025-08-18,1361,"Sombrero de Palma","Artesanias",207215,3
2025-08-18,1362,"Viche","Bebida",128217,1
2025-08-18,1363,"Sombrero de Palma","Artesanias",191220,1
2025-08-18,1364,"Sombrero de Palma","Artesanias",209604,3
2025-08-18,1365,"Marimba de Chonta","Artesanias",261867,4
2025-08-18,1366,"Marranita","Comida",23764,2
2025-08-18,1367,"Viche","Bebida",86892,4
2025-08-18,1368,"Sombrero de Palma","Artesanias",219043,3
2025-08-18,1369,"Encocado de Camarones","Comida",15414,3
2025-08-18,1370,"Curao","Bebida",147284,1
2025-08-18,1371,"Tomaseca","Bebida",110607,5
2025-08-18,1372,"Viche","Bebida",89192,5
2025-08-18,1373,"Empanada de Piangua","Comida",12478,4
2025-08-18,1374,"Aborrajado","Comida",25433,5
2025-08-18,1375,"Curao","Bebida",154943,5
2025-08-18,1376,"Marimba de Chonta","Artesanias",194130,5
2025-08-18,1377,"Viche","Bebida",125566,2
2025-08-18,1378,"Tomaseca","Bebida",179830,1
2025-08-18,1379,"Sombrero de Palma","Artesanias",200058,2
2025-08-18,1380,"Encocado de Camarones","Comida",17099,3
2025-08-18,1381,"Limonada de Cana","Bebida",11922,4
2025-08-18,1382,"Curao","Bebida",159223,4
2025-08-18,1383,"Panuelos","Artesanias",16179,5
2025-08-18,1384,"Aborrajado","Comida",23736,4
2025-08-18,1385,"Artesanias en cana","Artesanias",46728,4
2025-08-18,1386,"Artesanias en cana","Artesanias",35166,1
2025-08-18,1387,"Curao","Bebida",202040,1
2025-08-18,1388,"Sombrero de Palma","Artesanias",200060,1
2025-08-18,1389,"Viche","Bebida",134995,3
2025-08-18,1390,"Marranita","Comida",23743,2
2025-08-18,1391,"Tomaseca","Bebida",170224,5
2025-08-18,1392,"Encocado de Camarones","Comida",18260,4
2025-08-18,1393,"Marimba de Chonta","Artesanias",242847,2
2025-08-18,1394,"Limonada de Cana","Bebida",12075,3
2025-08-18,1395,"Limonada de Cana","Bebida",12704,1
2025-08-18,1396,"Limonada de Cana","Bebida",11870,1
2025-08-18,1397,"Viche","Bebida",141071,2
2025-08-18,1398,"Sombrero de Palma","Artesanias",200444,5
2025-08-18,1399,"Panuelos","Artesanias",25337,3
2025-08-18,1400,"Marimba de Chonta","Artesanias",223963,1
2025-08-18,1401,"Marimba de Chonta","Artesanias",222946,2
2025-08-18,1402,"Aborrajado","Comida",23908,3
2025-08-18,1403,"Artesanias en cana","Artesanias",24779,2
2025-08-18,1404,"Sombrero de Palma","Artesanias",197214,2
2025-08-18,1405,"Marimba de Chonta","Artesanias",258858,3
2025-08-18,1406,"Viche","Bebida",102748,4
2025-08-18,1407,"Curao","Bebida",148909,4
2025-08-18,1408,"Encocado de Camarones","Comida",15498,2
2025-08-18,1409,"Curao","Bebida",216623,4
2025-08-18,1410,"Tomaseca","Bebida",160944,2
2025-08-18,1411,"Limonada de Cana","Bebida",12007,1
2025-08-18,1412,"Viche","Bebida",89578,5
2025-08-18,1413,"Marranita","Comida",25108,1
2025-08-18,1414,"Curao","Bebida",204797,3
2025-08-18,1415,"Limonada de Cana","Bebida",12459,4
2025-08-18,1416,"Viche","Bebida",157841,1
2025-08-18,1417,"Empanada de Piangua","Comida",13530,3
2025-08-18,1418,"Tomaseca","Bebida",118658,3
2025-08-18,1419,"Sombrero de Palma","Artesanias",207775,3
2025-08-18,1420,"Tomaseca","Bebida",113055,1
2025-08-18,1421,"Empanada de Piangua","Comida",10816,5
2025-08-18,1422,"Artesanias en cana","Artesanias",29290,4
2025-08-18,1423,"Artesanias en cana","Artesanias",46601,4
2025-08-18,1424,"Empanada de Piangua","Comida",10877,3
2025-08-18,1425,"Marranita","Comida",25598,3
2025-08-18,1426,"Tomaseca","Bebida",154526,4
2025-08-18,1427,"Marimba de Chonta","Artesanias",243549,2
2025-08-18,1428,"Marimba de Chonta","Artesanias",269262,5
2025-08-18,1429,"Curao","Bebida",132685,4
2025-08-18,1430,"Marranita","Comida",25608,1
2025-08-18,1431,"Artesanias en cana","Artesanias",17043,4
2025-08-18,1432,"Marranita","Comida",22676,5
2025-08-18,1433,"Artesanias en cana","Artesanias",38634,4
2025-08-18,1434,"Limonada de Cana","Bebida",13563,3
2025-08-18,1435,"Curao","Bebida",210012,2
2025-08-18,1436,"Encocado de Camarones","Comida",20254,1
2025-08-18,1437,"Limonada de Cana","Bebida",13843,2
2025-08-18,1438,"Aborrajado","Comida",25650,3
2025-08-18,1439,"Encocado de Camarones","Comida",14978,3
2025-08-18,1440,"Viche","Bebida",121006,4
2025-08-18,1441,"Marranita","Comida",26641,1
2025-08-18,1442,"Limonada de Cana","Bebida",13928,5
2025-08-18,1443,"Viche","Bebida",137749,2
2025-08-18,1444,"Marimba de Chonta","Artesanias",228342,5
2025-08-18,1445,"Sombrero de Palma","Artesanias",216999,2
2025-08-18,1446,"Viche","Bebida",142691,4
2025-08-18,1447,"Curao","Bebida",218572,4
2025-08-18,1448,"Curao","Bebida",127131,3
2025-08-18,1449,"Marimba de Chonta","Artesanias",252678,1
2025-08-18,1450,"Panuelos","Artesanias",27764,5
2025-08-18,1451,"Panuelos","Artesanias",42681,2
2025-08-18,1452,"Limonada de Cana","Bebida",12005,5
2025-08-18,1453,"Marimba de Chonta","Artesanias",190127,2
2025-08-18,1454,"Aborrajado","Comida",23500,1
2025-08-18,1455,"Tomaseca","Bebida",126781,3
2025-08-18,1456,"Viche","Bebida",127485,3
2025-08-18,1457,"Sombrero de Palma","Artesanias",208488,4
2025-08-18,1458,"Artesanias en cana","Artesanias",23901,3
2025-08-18,1459,"Viche","Bebida",112389,4
2025-08-18,1460,"Encocado de Camarones","Comida",12101,1
2025-08-18,1461,"Tomaseca","Bebida",111565,1
2025-08-18,1462,"Limonada de Cana","Bebida",14107,4
2025-08-18,1463,"Viche","Bebida",143699,4
2025-08-18,1464,"Marranita","Comida",26170,1
2025-08-18,1465,"Limonada de Cana","Bebida",13370,2
2025-08-18,1466,"Marranita","Comida",27536,1
2025-08-18,1467,"Empanada de Piangua","Comida",14015,3
2025-08-18,1468,"Tomaseca","Bebida",139101,4
2025-08-18,1469,"Marimba de Chonta","Artesanias",220029,3
2025-08-18,1470,"Marimba de Chonta","Artesanias",275407,1
2025-08-18,1471,"Encocado de Camarones","Comida",13653,3
2025-08-18,1472,"Sombrero de Palma","Artesanias",199879,2
2025-08-18,1473,"Sombrero de Palma","Artesanias",200882,1
2025-08-18,1474,"Viche","Bebida",161883,4
2025-08-18,1475,"Marranita","Comida",26667,2
2025-08-18,1476,"Aborrajado","Comida",24160,5
2025-08-18,1477,"Marimba de Chonta","Artesanias",221512,5
2025-08-18,1478,"Artesanias en cana","Artesanias",14914,1
2025-08-18,1479,"Panuelos","Artesanias",37428,4
2025-08-18,1480,"Limonada de Cana","Bebida",14053,4
2025-08-18,1481,"Tomaseca","Bebida",140464,1
2025-08-18,1482,"Panuelos","Artesanias",39039,5
2025-08-18,1483,"Tomaseca","Bebida",166448,5
2025-08-18,1484,"Panuelos","Artesanias",12431,1
2025-08-18,1485,"Encocado de Camarones","Comida",18637,3
2025-08-18,1486,"Sombrero de Palma","Artesanias",191945,1
2025-08-18,1487,"Curao","Bebida",144337,1
2025-08-18,1488,"Panuelos","Artesanias",41508,1
2025-08-18,1489,"Aborrajado","Comida",22001,3
2025-08-18,1490,"Marranita","Comida",26231,2
2025-08-18,1491,"Limonada de Cana","Bebida",13273,3
2025-08-18,1492,"Aborrajado","Comida",21332,1
2025-08-18,1493,"Tomaseca","Bebida",151955,4
2025-08-18,1494,"Limonada de Cana","Bebida",12176,1
2025-08-18,1495,"Marranita","Comida",24821,2
2025-08-18,1496,"Marimba de Chonta","Artesanias",192060,2
2025-08-18,1497,"Aborrajado","Comida",24437,2
2025-08-18,1498,"Viche","Bebida",152386,1
2025-08-18,1499,"Panuelos","Artesanias",24077,1
2025-08-18,1500,"Marranita","Comida",27724,2
2025-08-18,1501,"Empanada de Piangua","Comida",12176,5
2025-08-18,1502,"Marimba de Chonta","Artesanias",197861,5
2025-08-18,1503,"Panuelos","Artesanias",34052,3
2025-08-18,1504,"Panuelos","Artesanias",29808,1
2025-08-18,1505,"Viche","Bebida",150856,3
2025-08-18,1506,"Artesanias en cana","Artesanias",45996,2
2025-08-18,1507,"Empanada de Piangua","Comida",12748,2
2025-08-18,1508,"Curao","Bebida",212277,1
2025-08-18,1509,"Panuelos","Artesanias",39703,1
2025-08-18,1510,"Limonada de Cana","Bebida",12447,3
2025-08-18,1511,"Panuelos","Artesanias",35152,4
2025-08-18,1512,"Panuelos","Artesanias",12346,4
2025-08-18,1513,"Empanada de Piangua","Comida",10448,3
2025-08-18,1514,"Panuelos","Artesanias",18646,5
2025-08-18,1515,"Sombrero de Palma","Artesanias",197122,3
2025-08-18,1516,"Empanada de Piangua","Comida",12718,3
2025-08-18,1517,"Tomaseca","Bebida",120000,4
2025-08-18,1518,"Limonada de Cana","Bebida",13989,3
2025-08-18,1519,"Panuelos","Artesanias",24082,3
2025-08-18,1520,"Marimba de Chonta","Artesanias",244820,2
2025-08-18,1521,"Artesanias en cana","Artesanias",20758,4
2025-08-18,1522,"Panuelos","Artesanias",44571,4
2025-08-18,1523,"Marranita","Comida",24240,4
2025-08-18,1524,"Aborrajado","Comida",23894,3
2025-08-18,1525,"Curao","Bebida",205482,3
2025-08-18,1526,"Encocado de Camarones","Comida",19105,3
2025-08-18,1527,"Panuelos","Artesanias",17186,3
2025-08-18,1528,"Marranita","Comida",25026,5
2025-08-18,1529,"Curao","Bebida",168680,1
2025-08-18,1530,"Artesanias en cana","Artesanias",32009,5
2025-08-18,1531,"Panuelos","Artesanias",40993,3
2025-08-18,1532,"Curao","Bebida",177742,1
2025-08-18,1533,"Limonada de Cana","Bebida",13669,4
2025-08-18,1534,"Sombrero de Palma","Artesanias",207907,5
2025-08-18,1535,"Panuelos","Artesanias",20433,1
2025-08-18,1536,"Viche","Bebida",129410,4
2025-08-18,1537,"Sombrero de Palma","Artesanias",194090,5
2025-08-18,1538,"Encocado de Camarones","Comida",18279,1
2025-08-18,1539,"Encocado de Camarones","Comida",19380,4
2025-08-18,1540,"Aborrajado","Comida",21867,3
2025-08-18,1541,"Aborrajado","Comida",24984,2
2025-08-18,1542,"Marranita","Comida",22300,5
2025-08-18,1543,"Tomaseca","Bebida",160026,5
2025-08-18,1544,"Artesanias en cana","Artesanias",14926,5
2025-08-18,1545,"Viche","Bebida",104170,4
2025-08-18,1546,"Marranita","Comida",23887,2
2025-08-18,1547,"Empanada de Piangua","Comida",10123,4
2025-08-18,1548,"Marranita","Comida",25617,4
2025-08-18,1549,"Aborrajado","Comida",21259,4
2025-08-18,1550,"Panuelos","Artesanias",41822,5
2025-08-18,1551,"Aborrajado","Comida",25881,5
2025-08-18,1552,"Artesanias en cana","Artesanias",34747,4
2025-08-18,1553,"Artesanias en cana","Artesanias",14152,4
2025-08-18,1554,"Marimba de Chonta","Artesanias",223756,4
2025-08-18,1555,"Sombrero de Palma","Artesanias",205402,4
2025-08-18,1556,"Curao","Bebida",191785,1
2025-08-18,1557,"Marranita","Comida",24788,3
2025-08-18,1558,"Empanada de Piangua","Comida",12652,2
2025-08-18,1559,"Empanada de Piangua","Comida",9999,3
2025-08-18,1560,"Marranita","Comida",23526,5
2025-08-18,1561,"Encocado de Camarones","Comida",19446,2
2025-08-18,1562,"Empanada de Piangua","Comida",13834,3
2025-08-18,1563,"Limonada de Cana","Bebida",11873,1
2025-08-18,1564,"Curao","Bebida",219563,4
2025-08-18,1565,"Panuelos","Artesanias",28598,2
2025-08-18,1566,"Empanada de Piangua","Comida",9876,5
2025-08-18,1567,"Panuelos","Artesanias",33539,3
2025-08-18,1568,"Marranita","Comida",22841,1
2025-08-18,1569,"Encocado de Camarones","Comida",20527,1
2025-08-18,1570,"Limonada de Cana","Bebida",12428,1
2025-08-18,1571,"Aborrajado","Comida",25615,5
2025-08-18,1572,"Limonada de Cana","Bebida",11948,2
2025-08-18,1573,"Panuelos","Artesanias",30497,2
2025-08-18,1574,"Empanada de Piangua","Comida",11056,3
2025-08-18,1575,"Limonada de Cana","Bebida",13549,5
2025-08-18,1576,"Sombrero de Palma","Artesanias",202695,2
2025-08-18,1577,"Artesanias en cana","Artesanias",23571,1
2025-08-18,1578,"Panuelos","Artesanias",16522,2
2025-08-18,1579,"Marranita","Comida",21608,2
2025-08-18,1580,"Limonada de Cana","Bebida",12918,3
2025-08-18,1581,"Encocado de Camarones","Comida",16336,5
2025-08-18,1582,"Curao","Bebida",124040,5
2025-08-18,1583,"Tomaseca","Bebida",110169,2
2025-08-18,1584,"Curao","Bebida",233945,5
2025-08-18,1585,"Curao","Bebida",181847,2
2025-08-18,1586,"Curao","Bebida",185115,2
2025-08-18,1587,"Marimba de Chonta","Artesanias",230927,5
2025-08-18,1588,"Tomaseca","Bebida",102692,4
2025-08-18,1589,"Encocado de Camarones","Comida",19529,4
2025-08-18,1590,"Panuelos","Artesanias",35095,3
2025-08-18,1591,"Sombrero de Palma","Artesanias",203307,1
2025-08-18,1592,"Encocado de Camarones","Comida",16913,4
2025-08-18,1593,"Curao","Bebida",181925,3
2025-08-18,1594,"Marimba de Chonta","Artesanias",272179,2
2025-08-18,1595,"Empanada de Piangua","Comida",14039,1
2025-08-18,1596,"Curao","Bebida",210120,1
2025-08-18,1597,"Artesanias en cana","Artesanias",34502,1
2025-08-18,1598,"Marranita","Comida",25443,3
2025-08-18,1599,"Aborrajado","Comida",22137,2
2025-08-18,1600,"Panuelos","Artesanias",16727,5
2025-08-18,1601,"Aborrajado","Comida",22606,5
2025-08-18,1602,"Artesanias en cana","Artesanias",43747,4
2025-08-18,1603,"Sombrero de Palma","Artesanias",225298,1
2025-08-18,1604,"Empanada de Piangua","Comida",12049,1
2025-08-18,1605,"Aborrajado","Comida",21822,3
2025-08-18,1606,"Panuelos","Artesanias",16089,3
2025-08-18,1607,"Viche","Bebida",102119,5
2025-08-18,1608,"Viche","Bebida",104589,2
2025-08-18,1609,"Viche","Bebida",90934,2
2025-08-18,1610,"Limonada de Cana","Bebida",12734,3
2025-08-18,1611,"Aborrajado","Comida",23555,2
2025-08-18,1612,"Marranita","Comida",26229,4
2025-08-18,1613,"Curao","Bebida",167105,3
2025-08-18,1614,"Aborrajado","Comida",25054,5
2025-08-18,1615,"Artesanias en cana","Artesanias",13681,1
2025-08-18,1616,"Limonada de Cana","Bebida",13412,5
2025-08-18,1617,"Sombrero de Palma","Artesanias",222579,1
2025-08-18,1618,"Curao","Bebida",164249,1
2025-08-18,1619,"Marimba de Chonta","Artesanias",246402,5
2025-08-18,1620,"Sombrero de Palma","Artesanias",226734,4
2025-08-18,1621,"Limonada de Cana","Bebida",14067,1
2025-08-18,1622,"Sombrero de Palma","Artesanias",193456,4
2025-08-18,1623,"Marranita","Comida",26045,3
2025-08-18,1624,"Empanada de Piangua","Comida",10112,2
2025-08-18,1625,"Empanada de Piangua","Comida",10731,1
2025-08-18,1626,"Marranita","Comida",24774,3
2025-08-18,1627,"Empanada de Piangua","Comida",12402,5
2025-08-18,1628,"Panuelos","Artesanias",35764,3
2025-08-18,1629,"Artesanias en cana","Artesanias",37313,1
2025-08-18,1630,"Curao","Bebida",142392,4
2025-08-18,1631,"Aborrajado","Comida",24449,4
2025-08-18,1632,"Aborrajado","Comida",22156,1
2025-08-18,1633,"Encocado de Camarones","Comida",17250,3
2025-08-18,1634,"Marimba de Chonta","Artesanias",244008,3
2025-08-18,1635,"Marimba de Chonta","Artesanias",216931,1
2025-08-18,1636,"Sombrero de Palma","Artesanias",205174,4
2025-08-18,1637,"Panuelos","Artesanias",22813,4
2025-08-18,1638,"Encocado de Camarones","Comida",16223,1
2025-08-18,1639,"Aborrajado","Comida",21443,3
2025-08-18,1640,"Marimba de Chonta","Artesanias",262136,4
2025-08-18,1641,"Sombrero de Palma","Artesanias",209574,4
2025-08-18,1642,"Artesanias en cana","Artesanias",17328,2
2025-08-18,1643,"Curao","Bebida",158945,1
2025-08-18,1644,"Sombrero de Palma","Artesanias",227725,3
2025-08-18,1645,"Viche","Bebida",113375,1
2025-08-18,1646,"Limonada de Cana","Bebida",13384,1
2025-08-18,1647,"Panuelos","Artesanias",22855,2
2025-08-18,1648,"Sombrero de Palma","Artesanias",229340,2
2025-08-18,1649,"Limonada de Cana","Bebida",12292,5
2025-08-18,1650,"Sombrero de Palma","Artesanias",197887,2
2025-08-18,1651,"Encocado de Camarones","Comida",16864,3
2025-08-18,1652,"Viche","Bebida",161207,2
2025-08-18,1653,"Aborrajado","Comida",22832,5
2025-08-18,1654,"Panuelos","Artesanias",24890,5
2025-08-18,1655,"Limonada de Cana","Bebida",12077,4
2025-08-18,1656,"Sombrero de Palma","Artesanias",222238,1
2025-08-18,1657,"Artesanias en cana","Artesanias",19656,3
2025-08-18,1658,"Marranita","Comida",26566,3
2025-08-18,1659,"Viche","Bebida",142912,4
2025-08-18,1660,"Panuelos","Artesanias",30968,2
2025-08-18,1661,"Marranita","Comida",25883,5
2025-08-18,1662,"Panuelos","Artesanias",43726,3
2025-08-18,1663,"Curao","Bebida",149193,2
2025-08-18,1664,"Tomaseca","Bebida",160266,4
2025-08-18,1665,"Viche","Bebida",118388,5
2025-08-18,1666,"Panuelos","Artesanias",33125,2
2025-08-18,1667,"Viche","Bebida",133502,4
2025-08-18,1668,"Marimba de Chonta","Artesanias",237180,1
2025-08-18,1669,"Marimba de Chonta","Artesanias",214299,5
2025-08-18,1670,"Aborrajado","Comida",24513,3
2025-08-18,1671,"Marranita","Comida",25794,3
2025-08-18,1672,"Sombrero de Palma","Artesanias",230122,1
2025-08-18,1673,"Curao","Bebida",159983,4
2025-08-18,1674,"Viche","Bebida",124568,1
2025-08-18,1675,"Sombrero de Palma","Artesanias",194624,3
2025-08-18,1676,"Marimba de Chonta","Artesanias",232778,3
2025-08-18,1677,"Artesanias en cana","Artesanias",17092,5
2025-08-18,1678,"Artesanias en cana","Artesanias",42733,5
2025-08-18,1679,"Aborrajado","Comida",25871,1
2025-08-18,1680,"Artesanias en cana","Artesanias",22446,2
2025-08-18,1681,"Marimba de Chonta","Artesanias",239476,4
2025-08-18,1682,"Limonada de Cana","Bebida",11774,5
2025-08-18,1683,"Panuelos","Artesanias",34224,4
2025-08-18,1684,"Tomaseca","Bebida",152857,4
2025-08-18,1685,"Empanada de Piangua","Comida",12864,3
2025-08-18,1686,"Viche","Bebida",127555,4
2025-08-18,1687,"Tomaseca","Bebida",121241,3
2025-08-18,1688,"Panuelos","Artesanias",16602,2
2025-08-18,1689,"Panuelos","Artesanias",19421,1
2025-08-18,1690,"Empanada de Piangua","Comida",14046,4
2025-08-18,1691,"Curao","Bebida",138983,1
2025-08-18,1692,"Artesanias en cana","Artesanias",17744,1
2025-08-18,1693,"Panuelos","Artesanias",29285,1
2025-08-18,1694,"Artesanias en cana","Artesanias",46874,1
2025-08-18,1695,"Sombrero de Palma","Artesanias",198278,2
2025-08-18,1696,"Encocado de Camarones","Comida",16419,5
2025-08-18,1697,"Empanada de Piangua","Comida",12132,5
2025-08-18,1698,"Curao","Bebida",189793,3
2025-08-18,1699,"Curao","Bebida",227970,2
2025-08-18,1700,"Curao","Bebida",118463,1
2025-08-18,1701,"Empanada de Piangua","Comida",11491,4
2025-08-18,1702,"Marranita","Comida",26853,1
2025-08-18,1703,"Aborrajado","Comida",23767,2
2025-08-18,1704,"Aborrajado","Comida",24527,1
2025-08-18,1705,"Artesanias en cana","Artesanias",41136,4
2025-08-18,1706,"Marimba de Chonta","Artesanias",278098,5
2025-08-18,1707,"Curao","Bebida",142098,1
2025-08-18,1708,"Sombrero de Palma","Artesanias",211396,5
2025-08-18,1709,"Viche","Bebida",108269,1
2025-08-18,1710,"Artesanias en cana","Artesanias",30067,2
2025-08-18,1711,"Curao","Bebida",188559,2
2025-08-18,1712,"Viche","Bebida",153175,4
2025-08-18,1713,"Aborrajado","Comida",23573,5
2025-08-18,1714,"Sombrero de Palma","Artesanias",199311,4
2025-08-18,1715,"Empanada de Piangua","Comida",12638,5
2025-08-18,1716,"Marranita","Comida",23637,5
2025-08-18,1717,"Limonada de Cana","Bebida",13973,4
2025-08-18,1718,"Limonada de Cana","Bebida",13142,1
2025-08-18,1719,"Sombrero de Palma","Artesanias",234280,1
2025-08-18,1720,"Marranita","Comida",26806,2
2025-08-18,1721,"Sombrero de Palma","Artesanias",230831,5
2025-08-18,1722,"Tomaseca","Bebida",132692,4
2025-08-18,1723,"Curao","Bebida",165108,2
2025-08-18,1724,"Curao","Bebida",183714,5
2025-08-18,1725,"Marranita","Comida",22686,4
2025-08-18,1726,"Empanada de Piangua","Comida",12970,5
2025-08-18,1727,"Limonada de Cana","Bebida",13375,4
2025-08-18,1728,"Encocado de Camarones","Comida",16075,2
2025-08-18,1729,"Aborrajado","Comida",23571,2
2025-08-18,1730,"Sombrero de Palma","Artesanias",220250,4
2025-08-18,1731,"Viche","Bebida",131543,1
2025-08-18,1732,"Curao","Bebida",219158,3
2025-08-18,1733,"Viche","Bebida",156301,4
2025-08-18,1734,"Encocado de Camarones","Comida",16682,4
2025-08-18,1735,"Sombrero de Palma","Artesanias",223488,2
2025-08-18,1736,"Empanada de Piangua","Comida",9584,2
2025-08-18,1737,"Aborrajado","Comida",23180,2
2025-08-18,1738,"Aborrajado","Comida",25294,1
2025-08-18,1739,"Limonada de Cana","Bebida",11877,5
2025-08-18,1740,"Panuelos","Artesanias",12424,2
2025-08-18,1741,"Tomaseca","Bebida",171842,3
2025-08-18,1742,"Artesanias en cana","Artesanias",30853,2
2025-08-18,1743,"Panuelos","Artesanias",43531,4
2025-08-18,1744,"Curao","Bebida",161344,1
2025-08-18,1745,"Panuelos","Artesanias",40169,1
2025-08-18,1746,"Tomaseca","Bebida",141768,5
2025-08-18,1747,"Limonada de Cana","Bebida",13747,3
2025-08-18,1748,"Viche","Bebida",109079,4
2025-08-18,1749,"Limonada de Cana","Bebida",13219,2
2025-08-18,1750,"Encocado de Camarones","Comida",12129,4
2025-08-18,1751,"Empanada de Piangua","Comida",13464,1
2025-08-18,1752,"Tomaseca","Bebida",161718,5
2025-08-18,1753,"Sombrero de Palma","Artesanias",192934,2
2025-08-18,1754,"Empanada de Piangua","Comida",11675,3
2025-08-18,1755,"Artesanias en cana","Artesanias",33024,5
2025-08-18,1756,"Tomaseca","Bebida",118844,5
2025-08-18,1757,"Tomaseca","Bebida",102633,5
2025-08-18,1758,"Panuelos","Artesanias",46370,1
2025-08-18,1759,"Panuelos","Artesanias",41833,1
2025-08-18,1760,"Aborrajado","Comida",23420,3
2025-08-18,1761,"Panuelos","Artesanias",39875,1
2025-08-18,1762,"Marranita","Comida",27512,3
2025-08-18,1763,"Limonada de Cana","Bebida",13535,5
2025-08-18,1764,"Limonada de Cana","Bebida",13377,5
2025-08-18,1765,"Marranita","Comida",23637,1
2025-08-18,1766,"Tomaseca","Bebida",128706,1
2025-08-18,1767,"Sombrero de Palma","Artesanias",218708,5
2025-08-18,1768,"Empanada de Piangua","Comida",10731,5
2025-08-18,1769,"Tomaseca","Bebida",145389,1
2025-08-18,1770,"Sombrero de Palma","Artesanias",193343,5
2025-08-18,1771,"Aborrajado","Comida",24461,1
2025-08-18,1772,"Aborrajado","Comida",23131,3
2025-08-18,1773,"Aborrajado","Comida",21280,2
2025-08-18,1774,"Empanada de Piangua","Comida",13909,3
2025-08-18,1775,"Viche","Bebida",95309,4
2025-08-18,1776,"Aborrajado","Comida",25374,4
2025-08-18,1777,"Curao","Bebida",201218,1
2025-08-18,1778,"Marimba de Chonta","Artesanias",211391,1
2025-08-18,1779,"Panuelos","Artesanias",24025,4
2025-08-18,1780,"Marimba de Chonta","Artesanias",278425,3
2025-08-18,1781,"Curao","Bebida",172103,4
2025-08-18,1782,"Curao","Bebida",224269,4
2025-08-18,1783,"Encocado de Camarones","Comida",18352,4
2025-08-18,1784,"Encocado de Camarones","Comida",15235,1
2025-08-18,1785,"Tomaseca","Bebida",97738,1
2025-08-18,1786,"Limonada de Cana","Bebida",13391,4
2025-08-18,1787,"Encocado de Camarones","Comida",16181,1
2025-08-18,1788,"Limonada de Cana","Bebida",12280,2
2025-08-18,1789,"Marimba de Chonta","Artesanias",238727,1
2025-08-18,1790,"Marranita","Comida",25568,5
2025-08-18,1791,"Aborrajado","Comida",21815,5
2025-08-18,1792,"Marranita","Comida",28197,5
2025-08-18,1793,"Encocado de Camarones","Comida",17076,5
2025-08-18,1794,"Tomaseca","Bebida",169871,5
2025-08-18,1795,"Artesanias en cana","Artesanias",34377,4
2025-08-18,1796,"Panuelos","Artesanias",16593,4
2025-08-18,1797,"Sombrero de Palma","Artesanias",196312,1
2025-08-18,1798,"Tomaseca","Bebida",172282,4
2025-08-18,1799,"Empanada de Piangua","Comida",13568,5
2025-08-18,1800,"Empanada de Piangua","Comida",10408,1
2025-08-18,1801,"Aborrajado","Comida",24795,4
2025-08-18,1802,"Panuelos","Artesanias",25252,5
2025-08-18,1803,"Panuelos","Artesanias",39425,3
